"","ppt","source","word","type","correct_reponse","key_resp_lextale_trial.keys","key_resp_lextale_trial.corr","key_resp_lextale_trial.rt","is_correct","log_rt"
"116",3,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/60fde74940100db428b34a06_empathy_intonation_perc_2024-06-07_07h47.31.872.csv","unglés","pseudoword","0","0","1",0.8265,1,-0.190555361721058
"117",3,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/60fde74940100db428b34a06_empathy_intonation_perc_2024-06-07_07h47.31.872.csv","fruzas","pseudoword","0","0","1",0.6963,1,-0.361974677033636
"118",3,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/60fde74940100db428b34a06_empathy_intonation_perc_2024-06-07_07h47.31.872.csv","hierno","pseudoword","0","0","1",0.762700001,1,-0.270890508500813
"119",3,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/60fde74940100db428b34a06_empathy_intonation_perc_2024-06-07_07h47.31.872.csv","ceme","pseudoword","0","0","1",0.7396,1,-0.301645779469167
"120",3,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/60fde74940100db428b34a06_empathy_intonation_perc_2024-06-07_07h47.31.872.csv","nocó","pseudoword","0","0","1",0.8283,1,-0.188379871377919
"121",3,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/60fde74940100db428b34a06_empathy_intonation_perc_2024-06-07_07h47.31.872.csv","collar","two_way_cognate","1","1","0",0.712099999,1,-0.339536929398355
"122",3,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/60fde74940100db428b34a06_empathy_intonation_perc_2024-06-07_07h47.31.872.csv","pelvis","two_way_cognate","1","1","0",0.724599999,1,-0.322135501901232
"123",3,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/60fde74940100db428b34a06_empathy_intonation_perc_2024-06-07_07h47.31.872.csv","brillo","non_cognate","1","1","0",1.9336,1,0.659383550407136
"124",3,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/60fde74940100db428b34a06_empathy_intonation_perc_2024-06-07_07h47.31.872.csv","macayó","pseudoword","0","0","1",0.905200001,1,-0.0995993641180265
"125",3,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/60fde74940100db428b34a06_empathy_intonation_perc_2024-06-07_07h47.31.872.csv","portal","three_way_cognate","1","1","0",0.7487,1,-0.289416909745497
"126",3,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/60fde74940100db428b34a06_empathy_intonation_perc_2024-06-07_07h47.31.872.csv","hotel","three_way_cognate","1","1","0",0.563200001,1,-0.574120472362736
"127",3,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/60fde74940100db428b34a06_empathy_intonation_perc_2024-06-07_07h47.31.872.csv","apunan","pseudoword","0","0","1",0.879099999,1,-0.128856623262531
"128",3,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/60fde74940100db428b34a06_empathy_intonation_perc_2024-06-07_07h47.31.872.csv","trauma","three_way_cognate","1","1","0",0.7596,1,-0.274963300044006
"129",3,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/60fde74940100db428b34a06_empathy_intonation_perc_2024-06-07_07h47.31.872.csv","listo","non_cognate","1","1","0",1.728900001,1,0.547485368706996
"130",3,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/60fde74940100db428b34a06_empathy_intonation_perc_2024-06-07_07h47.31.872.csv","porno","three_way_cognate","1","1","0",1.3627,1,0.309468025773638
"131",3,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/60fde74940100db428b34a06_empathy_intonation_perc_2024-06-07_07h47.31.872.csv","chat","three_way_cognate","1","1","0",0.6822,1,-0.382432408997592
"132",3,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/60fde74940100db428b34a06_empathy_intonation_perc_2024-06-07_07h47.31.872.csv","cituló","pseudoword","0","0","1",1.2453,1,0.219376464744966
"133",3,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/60fde74940100db428b34a06_empathy_intonation_perc_2024-06-07_07h47.31.872.csv","regalo","non_cognate","1","1","0",1.3643,1,0.310641476586691
"134",3,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/60fde74940100db428b34a06_empathy_intonation_perc_2024-06-07_07h47.31.872.csv","glural","pseudoword","0","0","1",1.0654,1,0.0633503155007616
"135",3,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/60fde74940100db428b34a06_empathy_intonation_perc_2024-06-07_07h47.31.872.csv","piria","pseudoword","0","0","1",1.6123,1,0.477661730987557
"136",3,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/60fde74940100db428b34a06_empathy_intonation_perc_2024-06-07_07h47.31.872.csv","mafia","three_way_cognate","1","1","0",1.6299,1,0.48851866324345
"137",3,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/60fde74940100db428b34a06_empathy_intonation_perc_2024-06-07_07h47.31.872.csv","vibler","pseudoword","0","0","1",1.09,1,0.0861776962410524
"138",3,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/60fde74940100db428b34a06_empathy_intonation_perc_2024-06-07_07h47.31.872.csv","test","three_way_cognate","1","1","0",0.862,1,-0.148500008318444
"139",3,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/60fde74940100db428b34a06_empathy_intonation_perc_2024-06-07_07h47.31.872.csv","punta","non_cognate","1","1","0",1.6118,1,0.477351566908274
"140",3,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/60fde74940100db428b34a06_empathy_intonation_perc_2024-06-07_07h47.31.872.csv","crene","pseudoword","0","0","1",1.0787,1,0.0757566123992463
"141",3,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/60fde74940100db428b34a06_empathy_intonation_perc_2024-06-07_07h47.31.872.csv","ánimo","non_cognate","1","1","0",1.8999,1,0.641801253208357
"142",3,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/60fde74940100db428b34a06_empathy_intonation_perc_2024-06-07_07h47.31.872.csv","sumer","pseudoword","0","0","1",1.9462,1,0.665878753405752
"143",3,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/60fde74940100db428b34a06_empathy_intonation_perc_2024-06-07_07h47.31.872.csv","rombar","pseudoword","0","0","1",1.597,1,0.468126869232875
"144",3,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/60fde74940100db428b34a06_empathy_intonation_perc_2024-06-07_07h47.31.872.csv","coyo","pseudoword","0","0","1",0.9761,1,-0.0241902388012177
"145",3,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/60fde74940100db428b34a06_empathy_intonation_perc_2024-06-07_07h47.31.872.csv","torso","two_way_cognate","1","1","0",0.88,1,-0.127833371509885
"146",3,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/60fde74940100db428b34a06_empathy_intonation_perc_2024-06-07_07h47.31.872.csv","vien","pseudoword","0","0","1",1.1467,1,0.136888252062122
"147",3,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/60fde74940100db428b34a06_empathy_intonation_perc_2024-06-07_07h47.31.872.csv","caro","non_cognate","1","1","0",1.072200001,1,0.069712613343962
"148",3,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/60fde74940100db428b34a06_empathy_intonation_perc_2024-06-07_07h47.31.872.csv","disco","three_way_cognate","1","1","0",0.8674,1,-0.142255047580871
"149",3,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/60fde74940100db428b34a06_empathy_intonation_perc_2024-06-07_07h47.31.872.csv","total","two_way_cognate","1","1","0",0.5942,1,-0.52053931595363
"150",3,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/60fde74940100db428b34a06_empathy_intonation_perc_2024-06-07_07h47.31.872.csv","ala","non_cognate","1","1","0",1.728599999,1,0.547311831757898
"151",3,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/60fde74940100db428b34a06_empathy_intonation_perc_2024-06-07_07h47.31.872.csv","extra","three_way_cognate","1","1","0",0.7448,1,-0.29463955301928
"152",3,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/60fde74940100db428b34a06_empathy_intonation_perc_2024-06-07_07h47.31.872.csv","editor","two_way_cognate","1","1","0",0.828200001,1,-0.188500606663232
"153",3,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/60fde74940100db428b34a06_empathy_intonation_perc_2024-06-07_07h47.31.872.csv","suchas","pseudoword","0","0","1",0.9122,1,-0.091896014704537
"154",3,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/60fde74940100db428b34a06_empathy_intonation_perc_2024-06-07_07h47.31.872.csv","horror","three_way_cognate","1","1","0",0.6787,1,-0.387576075272424
"155",3,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/60fde74940100db428b34a06_empathy_intonation_perc_2024-06-07_07h47.31.872.csv","escare","pseudoword","0","0","1",0.8128,1,-0.20727020215792
"156",3,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/60fde74940100db428b34a06_empathy_intonation_perc_2024-06-07_07h47.31.872.csv","civil","two_way_cognate","1","1","0",0.896700001,1,-0.109033919908935
"157",3,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/60fde74940100db428b34a06_empathy_intonation_perc_2024-06-07_07h47.31.872.csv","torta","non_cognate","1","1","0",1.416799999,1,0.348400806780671
"158",3,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/60fde74940100db428b34a06_empathy_intonation_perc_2024-06-07_07h47.31.872.csv","mango","three_way_cognate","1","1","0",0.744400001,1,-0.295176752870678
"159",3,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/60fde74940100db428b34a06_empathy_intonation_perc_2024-06-07_07h47.31.872.csv","altar","three_way_cognate","1","1","0",0.8496,1,-0.162989628494463
"160",3,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/60fde74940100db428b34a06_empathy_intonation_perc_2024-06-07_07h47.31.872.csv","furbos","pseudoword","0","0","1",0.8121,1,-0.208131793693772
"161",3,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/60fde74940100db428b34a06_empathy_intonation_perc_2024-06-07_07h47.31.872.csv","suelo","non_cognate","1","1","0",1.246099999,1,0.220018673164181
"162",3,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/60fde74940100db428b34a06_empathy_intonation_perc_2024-06-07_07h47.31.872.csv","hágino","pseudoword","0","0","1",0.8097,1,-0.211091470290068
"163",3,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/60fde74940100db428b34a06_empathy_intonation_perc_2024-06-07_07h47.31.872.csv","suave","non_cognate","1","1","0",1.129400001,1,0.121686519142025
"164",3,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/60fde74940100db428b34a06_empathy_intonation_perc_2024-06-07_07h47.31.872.csv","kilo","three_way_cognate","1","1","0",1.205200001,1,0.186645529103747
"165",3,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/60fde74940100db428b34a06_empathy_intonation_perc_2024-06-07_07h47.31.872.csv","gravés","pseudoword","0","0","1",1.0271,1,0.0267392971896215
"166",3,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/60fde74940100db428b34a06_empathy_intonation_perc_2024-06-07_07h47.31.872.csv","halo","two_way_cognate","1","1","0",0.9625,1,-0.0382212128201977
"167",3,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/60fde74940100db428b34a06_empathy_intonation_perc_2024-06-07_07h47.31.872.csv","sierra","non_cognate","1","1","0",1.0231,1,0.0228372339027571
"168",3,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/60fde74940100db428b34a06_empathy_intonation_perc_2024-06-07_07h47.31.872.csv","plural","three_way_cognate","1","1","0",0.679299999,1,-0.386692424256984
"169",3,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/60fde74940100db428b34a06_empathy_intonation_perc_2024-06-07_07h47.31.872.csv","civas","pseudoword","0","0","1",0.9778,1,-0.0224501288375919
"170",3,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/60fde74940100db428b34a06_empathy_intonation_perc_2024-06-07_07h47.31.872.csv","feo","non_cognate","1","1","0",1.1625,1,0.150572858479374
"171",3,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/60fde74940100db428b34a06_empathy_intonation_perc_2024-06-07_07h47.31.872.csv","aura","three_way_cognate","1","1","0",1.2103,1,0.190868262762421
"172",3,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/60fde74940100db428b34a06_empathy_intonation_perc_2024-06-07_07h47.31.872.csv","fiscal","two_way_cognate","1","1","0",0.9453,1,-0.0562529415507984
"173",3,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/60fde74940100db428b34a06_empathy_intonation_perc_2024-06-07_07h47.31.872.csv","drama","three_way_cognate","1","1","0",0.7613,1,-0.27272778066997
"174",3,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/60fde74940100db428b34a06_empathy_intonation_perc_2024-06-07_07h47.31.872.csv","vacapó","pseudoword","0","0","1",1.3451,1,0.296468359732399
"175",3,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/60fde74940100db428b34a06_empathy_intonation_perc_2024-06-07_07h47.31.872.csv","tapa","non_cognate","1","1","0",0.8068,1,-0.21467947290208
"176",3,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/60fde74940100db428b34a06_empathy_intonation_perc_2024-06-07_07h47.31.872.csv","pledú","pseudoword","0","0","1",0.7287,1,-0.3164931543059
"177",3,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/60fde74940100db428b34a06_empathy_intonation_perc_2024-06-07_07h47.31.872.csv","pasta","two_way_cognate","1","1","0",0.7615,1,-0.272465106646921
"178",3,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/60fde74940100db428b34a06_empathy_intonation_perc_2024-06-07_07h47.31.872.csv","llevar","non_cognate","1","1","0",1.312599999,1,0.272009902295639
"179",3,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/60fde74940100db428b34a06_empathy_intonation_perc_2024-06-07_07h47.31.872.csv","clamor","two_way_cognate","1","1","0",1.7308,1,0.548583729368593
"180",3,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/60fde74940100db428b34a06_empathy_intonation_perc_2024-06-07_07h47.31.872.csv","pelvis","two_way_cognate","1","1","0",0.679099999,1,-0.386986888334929
"181",3,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/60fde74940100db428b34a06_empathy_intonation_perc_2024-06-07_07h47.31.872.csv","viarle","pseudoword","0","0","1",0.697,1,-0.360969868221613
"182",3,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/60fde74940100db428b34a06_empathy_intonation_perc_2024-06-07_07h47.31.872.csv","color","two_way_cognate","1","1","0",0.6651,1,-0.407817873691762
"183",3,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/60fde74940100db428b34a06_empathy_intonation_perc_2024-06-07_07h47.31.872.csv","erede","pseudoword","0","0","1",0.9965,1,-0.00350613932928759
"184",3,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/60fde74940100db428b34a06_empathy_intonation_perc_2024-06-07_07h47.31.872.csv","viable","two_way_cognate","1","1","0",0.862799999,1,-0.147572365626153
"185",3,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/60fde74940100db428b34a06_empathy_intonation_perc_2024-06-07_07h47.31.872.csv","dubo","pseudoword","0","0","1",0.8401,1,-0.174234346611336
"186",3,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/60fde74940100db428b34a06_empathy_intonation_perc_2024-06-07_07h47.31.872.csv","clan","three_way_cognate","1","1","0",0.929,1,-0.0736465401682985
"187",3,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/60fde74940100db428b34a06_empathy_intonation_perc_2024-06-07_07h47.31.872.csv","enigma","two_way_cognate","1","1","0",0.9115,1,-0.0926636848634193
"188",3,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/60fde74940100db428b34a06_empathy_intonation_perc_2024-06-07_07h47.31.872.csv","plamos","pseudoword","0","0","1",0.930099999,1,-0.072463172808869
"189",3,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/60fde74940100db428b34a06_empathy_intonation_perc_2024-06-07_07h47.31.872.csv","tumor","three_way_cognate","1","1","0",0.7099,1,-0.342631163936797
"190",3,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/60fde74940100db428b34a06_empathy_intonation_perc_2024-06-07_07h47.31.872.csv","medón","pseudoword","0","0","1",0.929,1,-0.0736465401682985
"191",3,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/60fde74940100db428b34a06_empathy_intonation_perc_2024-06-07_07h47.31.872.csv","pelí","pseudoword","0","0","1",1.145200001,1,0.135579295115033
"192",3,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/60fde74940100db428b34a06_empathy_intonation_perc_2024-06-07_07h47.31.872.csv","pico","non_cognate","1","1","0",1.119099999,1,0.112524789948269
"193",3,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/60fde74940100db428b34a06_empathy_intonation_perc_2024-06-07_07h47.31.872.csv","teñir","non_cognate","1","1","0",1.2955,1,0.258896721020028
"194",3,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/60fde74940100db428b34a06_empathy_intonation_perc_2024-06-07_07h47.31.872.csv","piano","two_way_cognate","1","1","0",0.688400001,1,-0.373385213192109
"195",7,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/630f9d70f86ca1ee77a5b8dd_empathy_intonation_perc_2024-06-07_12h11.42.765.csv","albino","three_way_cognate","1","1","0",0.4063,1,-0.900663475988456
"196",7,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/630f9d70f86ca1ee77a5b8dd_empathy_intonation_perc_2024-06-07_12h11.42.765.csv","ardor","two_way_cognate","1","1","0",1.617,1,0.48057258059497
"197",7,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/630f9d70f86ca1ee77a5b8dd_empathy_intonation_perc_2024-06-07_12h11.42.765.csv","listo","non_cognate","1","1","0",0.6148,1,-0.486458267317696
"198",7,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/630f9d70f86ca1ee77a5b8dd_empathy_intonation_perc_2024-06-07_12h11.42.765.csv","plan","three_way_cognate","1","1","0",1.6982,1,0.529568866583126
"199",7,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/630f9d70f86ca1ee77a5b8dd_empathy_intonation_perc_2024-06-07_12h11.42.765.csv","feo","non_cognate","1","1","0",0.3321,1,-1.10231915059944
"200",7,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/630f9d70f86ca1ee77a5b8dd_empathy_intonation_perc_2024-06-07_12h11.42.765.csv","tumor","three_way_cognate","1","1","0",0.4372,1,-0.827364522679754
"201",7,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/630f9d70f86ca1ee77a5b8dd_empathy_intonation_perc_2024-06-07_12h11.42.765.csv","chat","three_way_cognate","1","1","0",0.3822,1,-0.961811247175964
"202",7,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/630f9d70f86ca1ee77a5b8dd_empathy_intonation_perc_2024-06-07_12h11.42.765.csv","halo","two_way_cognate","1","1","0",0.5994,1,-0.511826124099574
"203",7,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/630f9d70f86ca1ee77a5b8dd_empathy_intonation_perc_2024-06-07_12h11.42.765.csv","suave","non_cognate","1","1","0",1.5478,1,0.436834567854222
"204",7,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/630f9d70f86ca1ee77a5b8dd_empathy_intonation_perc_2024-06-07_12h11.42.765.csv","tapón","non_cognate","1","1","0",0.5682,1,-0.565281809562049
"205",7,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/630f9d70f86ca1ee77a5b8dd_empathy_intonation_perc_2024-06-07_12h11.42.765.csv","collar","two_way_cognate","1","1","0",0.4859,1,-0.72175243757028
